MeshNo,RticLinkKind,RTIC_linkID,RTIC_link Length,NILink1 ID,NILink1 Length,NILink2 ID,NILink2 Length,NILink3 ID,NILink3 Length,
595612,1,59561200001,4953,341598,45,341607,117,341608,935,341599,536,341605,91,12650960,818,12650961,2411
595612,1,59561200002,383,341589,312,341590,71
595612,1,59561200003,4210,341587,390,341592,101,341593,3719
595612,1,59561200004,3813,334684,3813
595612,1,59561200005,461,88733416,303,88733415,81,341601,28,341588,49
595612,1,59561200006,2792,341591,315,341597,307,15086909,1605,15086908,497,12650962,68
595612,1,59561200007,2486,15086911,477,15086910,279,341603,620,341609,941,341610,169
595612,1,59561200008,828,341595,125,341594,703
595612,1,59561200009,185,341580,185
595612,1,59561200010,125,15086985,62,15086984,63
595612,1,59561200011,463,49044874,108,49044875,355
595612,1,59561200012,125,341581,125
595612,1,59561200013,137,341582,137
595612,1,59561200014,620,341585,110,341586,510
595612,1,59561200015,264,341584,110,341583,154
595620,1,59562000001,3046,361558,1072,355879,278,355880,31,361153,1644,360413,21
595620,1,59562000002,1046,360422,823,360423,223
595620,1,59562000003,219,355860,219
595620,1,59562000004,5142,360420,671,360411,737,361177,3734
595620,1,59562000005,5123,361176,3736,360410,734,360409,653
595620,1,59562000006,460,12650965,225,12650964,12,360421,223
595620,1,59562000007,821,49044881,509,49044880,312
595620,1,59562000008,3066,360412,22,361152,1658,361559,171,355882,143,355881,1072
595620,1,59562000009,335,355851,335
595620,1,59562000010,134,360406,134
595620,1,59562000011,45,360407,45
595620,1,59562000012,594,355861,594
595620,1,59562000013,45,360404,45
595620,1,59562000014,159,360405,159
595620,1,59562000015,572,360467,572
595620,1,59562000016,279,360466,279
595622,1,59562200001,98,453900,30,453901,46,12856873,22
595622,1,59562200002,2223,12856874,278,460079,312,460107,1482,460109,151
595622,1,59562200003,699,455503,18,460116,184,460118,93,461605,84,461598,320
595622,1,59562200004,2438,447610,74,447613,99,12650970,21,12650971,725,461617,1519
595622,1,59562200005,2359,460082,950,460080,1146,15086919,111,15086918,53,85387302,77,85387301,22
595622,1,59562200006,792,461614,62,15086917,605,15086916,59,460113,62,460112,4
595622,1,59562200007,2240,442701,14,15086915,2024,15086914,202
595622,1,59562200008,99,12856875,21,453899,48,453898,30
595622,1,59562200009,80,442703,80
595622,1,59562200010,176,460103,83,460105,93
595622,1,59562200011,114,458475,114
595622,1,59562200012,545,460086,342,460084,203
595622,1,59562200013,174,460056,134,460054,40
